                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.85426,                 3.3903,                 1.0392,                0.00333,                0.93103,                0.06318,                0.04397,                0.56301,                  3.682,                0.91743,                  6e-05,                  6e-05,                  6e-05
