                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9262,                 4.8771,                 1.1181,                0.93762,                0.51836,                 0.7922,                0.67678,                0.63263,                 3.1557,                0.98407,               3.57e-06,               3.57e-06,               3.57e-06
